Model,Run,Accuracy,Precision,Recall,F1-Score,AUC-ROC,MCC,Specificity,AUPRC,TN,FP,FN,TP
LogisticRegression,8,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9234474373363262,0.695699610541134,0.8395061728395061,0.9350984443766925,68,13,18,114
LogisticRegression,9,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,10,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9236344930789375,0.695699610541134,0.8395061728395061,0.9351843255317094,68,13,18,114
LogisticRegression,11,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,12,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9234474373363262,0.695699610541134,0.8395061728395061,0.9350871332880373,68,13,18,114
LogisticRegression,13,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9234474373363262,0.695699610541134,0.8395061728395061,0.9350624605117828,68,13,18,114
LogisticRegression,14,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,15,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9236344930789375,0.695699610541134,0.8395061728395061,0.9351796611993666,68,13,18,114
LogisticRegression,16,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,17,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9236344930789375,0.695699610541134,0.8395061728395061,0.9351796611993666,68,13,18,114
LogisticRegression,18,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351513891761567,68,13,18,114
LogisticRegression,19,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9233539094650205,0.695699610541134,0.8395061728395061,0.9350341884885731,68,13,18,114
LogisticRegression,20,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9236344930789375,0.695699610541134,0.8395061728395061,0.9351796611993666,68,13,18,114
LogisticRegression,21,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9233539094650205,0.695699610541134,0.8395061728395061,0.9350341884885731,68,13,18,114
LogisticRegression,22,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9234474373363262,0.695699610541134,0.8395061728395061,0.9350871332880373,68,13,18,114
LogisticRegression,23,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351513891761567,68,13,18,114
LogisticRegression,24,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,25,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9234474373363262,0.695699610541134,0.8395061728395061,0.9350871332880373,68,13,18,114
LogisticRegression,26,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9233539094650205,0.695699610541134,0.8395061728395061,0.9350341884885731,68,13,18,114
LogisticRegression,27,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,28,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9234474373363262,0.695699610541134,0.8395061728395061,0.9350624605117828,68,13,18,114
LogisticRegression,29,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,30,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,31,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9236344930789375,0.695699610541134,0.8395061728395061,0.9351796611993666,68,13,18,114
LogisticRegression,32,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9234474373363262,0.695699610541134,0.8395061728395061,0.9350624605117828,68,13,18,114
LogisticRegression,33,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,34,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9236344930789375,0.695699610541134,0.8395061728395061,0.9351796611993666,68,13,18,114
LogisticRegression,35,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,36,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,37,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.923540965207632,0.695699610541134,0.8395061728395061,0.9351267163999024,68,13,18,114
LogisticRegression,38,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,39,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9236344930789375,0.695699610541134,0.8395061728395061,0.9351796611993666,68,13,18,114
LogisticRegression,40,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,41,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351447424198442,68,13,18,114
LogisticRegression,42,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,43,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9233539094650205,0.695699610541134,0.8395061728395061,0.9350341884885731,68,13,18,114
LogisticRegression,44,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9234474373363262,0.695699610541134,0.8395061728395061,0.9350984443766925,68,13,18,114
LogisticRegression,45,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351513891761567,68,13,18,114
LogisticRegression,46,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,47,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9233539094650205,0.695699610541134,0.8395061728395061,0.9350341884885731,68,13,18,114
LogisticRegression,48,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9235409652076318,0.695699610541134,0.8395061728395061,0.9351154053112469,68,13,18,114
LogisticRegression,49,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.9236344930789375,0.695699610541134,0.8395061728395061,0.9351796611993666,68,13,18,114
LogisticRegression,50,0.8544600938967136,0.8976377952755905,0.8636363636363636,0.8803088803088803,0.923540965207632,0.695699610541134,0.8395061728395061,0.9351267163999024,68,13,18,114
RandomForest,1,0.8544600938967136,0.8914728682170543,0.8712121212121212,0.8812260536398467,0.9289655817433595,0.693716745700208,0.8271604938271605,0.9493010078292232,67,14,17,115
RandomForest,2,0.8450704225352113,0.8837209302325582,0.8636363636363636,0.8735632183908046,0.9286849981294425,0.6739281201699892,0.8148148148148148,0.9494993286742747,66,15,18,114
RandomForest,3,0.8544600938967136,0.8854961832061069,0.8787878787878788,0.8821292775665399,0.9343901982790872,0.6919865799997807,0.8148148148148148,0.9486963443698511,66,15,16,116
RandomForest,4,0.8497652582159625,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.9286849981294426,0.6812570145903479,0.8024691358024691,0.9510653507677418,65,16,16,116
RandomForest,5,0.8591549295774648,0.8923076923076924,0.8787878787878788,0.8854961832061069,0.9315843621399177,0.7027351777030294,0.8271604938271605,0.9524729125217453,67,14,16,116
RandomForest,6,0.8591549295774648,0.8984375,0.8712121212121212,0.8846153846153846,0.9322390572390572,0.7045511397348553,0.8395061728395061,0.9559462195289021,68,13,17,115
RandomForest,7,0.8544600938967136,0.8914728682170543,0.8712121212121212,0.8812260536398467,0.9298073325851104,0.693716745700208,0.8271604938271605,0.9487868071188548,67,14,17,115
RandomForest,8,0.863849765258216,0.8992248062015504,0.8787878787878788,0.8888888888888888,0.9316778900112233,0.7135053712304269,0.8395061728395061,0.9458626759943344,68,13,16,116
