feature_index,feature_name,F_score,p_value,F_score_normalized,RF_gini_importance,RF_perm_importance,RF_combined_importance,combined_score,rank
831,SYSTOLIC_BLOOD_PRESSURE_t9,50.36324700685536,1.6428977335950541e-12,0.14481863304412074,0.0015709502159789509,0.0012345679012345067,0.1663220059074338,0.15557031947577726,98
2022,ANTIBIOTICS_last_med_id,8.397744581465478,0.00378844712851995,0.024147567188747027,0.005773782406106016,0.0026234567901233683,0.2860337399035361,0.15509065354614154,99
1942,LEUKOCYTE_COUNT_RESULT_h0,1.1970928413556496,0.2740053220630275,0.0034422194599254097,0.011295463169148933,-0.0013888888888889284,0.3065970376992676,0.1550196285795965,100
1120,MEAN_ARTERIAL_PRESSURE_t24,74.17073983305819,1.2239330278908528e-17,0.2132766609156974,0.0016818383316411333,-0.0018518518518518602,0.09633306180567194,0.15480486136068466,101
1386,DIASTOLIC_BLOOD_PRESSURE_t16,42.05091381447743,1.0614306388780116e-10,0.12091666480598098,0.0023238393219794434,0.0013888888888888063,0.18555404830118083,0.1532353565535809,102
1383,DIASTOLIC_BLOOD_PRESSURE_t13,36.556883556455446,1.696774260452955e-09,0.10511867720280915,0.0027007541198929975,0.0016975308641974495,0.20060151074644908,0.15286009397462913,103
1948,ABSOLUTE_NEUTROPHILS_h2,0.6519870432141829,0.4194773587091096,0.0018747773023431902,0.006969704313454503,0.002314814814814736,0.3036124771149268,0.152743627208635,104
574,TEMPERATURE_t26,61.29482073524966,7.106061327763328e-15,0.17625218148375166,0.00044375782318686386,0.0006172839506172423,0.12848221524831938,0.15236719836603552,105
834,SYSTOLIC_BLOOD_PRESSURE_t12,53.135756226158065,4.115031023028367e-13,0.15279093465499557,0.002087284213284538,0.00015432098765429946,0.1517313957353572,0.1522611651951764,106
1391,DIASTOLIC_BLOOD_PRESSURE_t21,43.17968403532352,6.01640171508868e-11,0.12416242376948844,0.0017173354627871482,0.0016975308641974495,0.180201927404151,0.15218217558681973,107
847,SYSTOLIC_BLOOD_PRESSURE_t25,40.84507491242431,1.947841996659424e-10,0.11744929620198714,0.0017872890556434398,0.0018518518518517713,0.18526747029421797,0.15135838324810255,108
1663,RESPIRATION_RATE_t19,35.13775984724483,3.4804007714528853e-09,0.10103801187834328,0.0017384646495571165,0.002469135802469047,0.19871251053110173,0.1498752612047225,109
556,TEMPERATURE_t8,29.738703716479034,5.411635481757333e-08,0.08551312071158525,0.003138264092310594,0.0018518518518517713,0.2132914737587867,0.14940229723518597,110
838,SYSTOLIC_BLOOD_PRESSURE_t16,58.62534829186816,2.6749982251002694e-14,0.16857616031405154,0.0015446777535360274,-0.00030864197530865444,0.12963244402504848,0.14910430216955,111
578,TEMPERATURE_t30,62.87110562480223,3.251935321550581e-15,0.18078476102458296,0.0005928472967658044,0.0,0.11711702735698394,0.14895089419078344,112
577,TEMPERATURE_t29,57.28582059328584,5.2068669987785315e-14,0.16472437192147585,0.0011921835076041212,0.00015432098765428838,0.13316383926961448,0.14894410559554516,113
852,SYSTOLIC_BLOOD_PRESSURE_t30,28.54703081761339,9.941965575632889e-08,0.0820864862011861,0.0018596755302613894,0.0030864197530863337,0.21568468438392135,0.14888558529255372,114
