feature_index,feature_name,F_score,p_value,F_score_normalized,RF_gini_importance,RF_perm_importance,RF_combined_importance,combined_score,rank
254,HEART_RATE_t254,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2381
253,HEART_RATE_t253,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2382
1539,MEAN_ARTERIAL_PRESSURE_t307,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2383
276,HEART_RATE_t276,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2384
275,HEART_RATE_t275,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2385
274,HEART_RATE_t274,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2386
273,HEART_RATE_t273,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2387
286,HEART_RATE_t286,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2388
1515,MEAN_ARTERIAL_PRESSURE_t283,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2389
245,HEART_RATE_t245,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2390
1514,MEAN_ARTERIAL_PRESSURE_t282,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2391
1513,MEAN_ARTERIAL_PRESSURE_t281,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2392
1512,MEAN_ARTERIAL_PRESSURE_t280,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2393
1538,MEAN_ARTERIAL_PRESSURE_t306,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2394
1537,MEAN_ARTERIAL_PRESSURE_t305,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2395
599,PULSE_OXIMETRY_t291,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2396
598,PULSE_OXIMETRY_t290,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2397
597,PULSE_OXIMETRY_t289,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2398
596,PULSE_OXIMETRY_t288,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2399
609,PULSE_OXIMETRY_t301,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2400
608,PULSE_OXIMETRY_t300,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2401
607,PULSE_OXIMETRY_t299,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2402
606,PULSE_OXIMETRY_t298,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2403
605,PULSE_OXIMETRY_t297,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2404
604,PULSE_OXIMETRY_t296,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2405
603,PULSE_OXIMETRY_t295,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2406
602,PULSE_OXIMETRY_t294,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2407
1536,MEAN_ARTERIAL_PRESSURE_t304,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2408
1535,MEAN_ARTERIAL_PRESSURE_t303,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2409
282,HEART_RATE_t282,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2410
281,HEART_RATE_t281,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2411
280,HEART_RATE_t280,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2412
279,HEART_RATE_t279,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2413
278,HEART_RATE_t278,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2414
277,HEART_RATE_t277,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2415
291,HEART_RATE_t291,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2416
290,HEART_RATE_t290,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2417
289,HEART_RATE_t289,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2418
252,HEART_RATE_t252,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2419
1845,DIASTOLIC_BLOOD_PRESSURE_t305,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2420
1844,DIASTOLIC_BLOOD_PRESSURE_t304,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2421
1843,DIASTOLIC_BLOOD_PRESSURE_t303,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2422
1842,DIASTOLIC_BLOOD_PRESSURE_t302,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2423
1841,DIASTOLIC_BLOOD_PRESSURE_t301,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2424
1840,DIASTOLIC_BLOOD_PRESSURE_t300,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2425
285,HEART_RATE_t285,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2426
284,HEART_RATE_t284,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2427
283,HEART_RATE_t283,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2428
1523,MEAN_ARTERIAL_PRESSURE_t291,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2429
258,HEART_RATE_t258,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2430
257,HEART_RATE_t257,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2431
593,PULSE_OXIMETRY_t285,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2432
592,PULSE_OXIMETRY_t284,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2433
591,PULSE_OXIMETRY_t283,0.0,1.0,0.0,0.0,0.0,0.13846153770532646,0.06923076885266323,2434
